"","X","Year","Age","Female","Male","Total"
"1718",1718,1974,52,0.00614895946463309,0.0156899496540789,0.009018
"1719",1719,1974,53,0.0067861276838562,0.0172335450942278,0.009915
"1720",1720,1974,54,0.00743829022073826,0.0191709339508648,0.010854
"1721",1721,1974,55,0.00659159688021581,0.0166170075872295,0.011476
"1722",1722,1974,56,0.00901057884238755,0.0226003252832647,0.012067
"1723",1723,1974,57,0.00874960287278703,0.0219670599909019,0.012434
"1724",1724,1974,58,0.00954650990746879,0.0237454405396483,0.013726
"1725",1725,1974,59,0.00945449999918481,0.0244551704142075,0.014872
"1726",1726,1974,60,0.0113161595220148,0.0275603489895907,0.016415
"1727",1727,1974,61,0.0113712135159699,0.028384991246142,0.016683
"1728",1728,1974,62,0.0135065885346125,0.0323478333740808,0.018873
"1729",1729,1974,63,0.0146922220686243,0.033533684881219,0.020682
"1730",1730,1974,64,0.0161813319817185,0.0367384191439668,0.022118
"1731",1731,1974,65,0.0175703045742725,0.0397816415507939,0.023785
"1732",1732,1974,66,0.0195797210242666,0.0443444229063617,0.025976
"1733",1733,1974,67,0.0217398410148426,0.0472050012580914,0.029228
"1734",1734,1974,68,0.0243270163672945,0.0513619019051153,0.030843
"1735",1735,1974,69,0.0279049365387228,0.0561414671751566,0.034393
"1736",1736,1974,70,0.0306988797339436,0.0599956033855401,0.039084
"1737",1737,1974,71,0.0328124987562541,0.0625323708677066,0.039929
"1738",1738,1974,72,0.0373905757151106,0.0727221847624238,0.043098
"1739",1739,1974,73,0.0449341335218703,0.0755790896479693,0.049772
"1740",1740,1974,74,0.051241087511021,0.0817279112670583,0.060008
"1741",1741,1974,75,0.0572137539905648,0.0855336436745966,0.059953
"1742",1742,1974,76,0.0598050205619824,0.0953373155097736,0.071059
"1743",1743,1974,77,0.0664492860796232,0.0999139152220186,0.071473
"1744",1744,1974,78,0.0726346020256252,0.107612212616428,0.084852
"1745",1745,1974,79,0.0805940898208571,0.119588852317242,0.087035
"1746",1746,1974,80,0.0887633488190589,0.120528464189249,0.101453
"1747",1747,1974,81,0.0949135491146167,0.126997733983766,0.101702
"1748",1748,1974,82,0.105415129234788,0.139667814702244,0.11665
"1749",1749,1974,83,0.113138398420182,0.149953598239933,0.122513
"1750",1750,1974,84,0.122151786730332,0.163044777788741,0.137315
"1751",1751,1974,85,0.133914825057028,0.172886456157622,0.139666
"1752",1752,1974,86,0.145225405335959,0.180374578173913,0.1728
"1753",1753,1974,87,0.154983756322368,0.189782503615911,0.163613
"1754",1754,1974,88,0.163761291747519,0.196918758183285,0.184591
"1755",1755,1974,89,0.178112064448979,0.213198227724011,0.190005
"1756",1756,1974,90,0.183128776223069,0.219718673505779,0.221111
"1757",1757,1974,91,0.181693940549003,0.20962160802891,0.197174
"1758",1758,1974,92,0.199957965185598,0.224016218874567,0.221979
"1759",1759,1974,93,0.212379915618853,0.235719048877136,0.225573
"1760",1760,1974,94,0.221036742409978,0.240814957840927,0.273732
"1761",1761,1974,95,0.233752932328242,0.242992945242505,0.228967
"1762",1762,1974,96,0.237370375437345,0.237035789736415,0.287596
"1763",1763,1974,97,0.248646619136106,0.245426780849193,0.258205
"1764",1764,1974,98,0.274258194720962,0.278077894632668,0.307152
"1765",1765,1974,99,0.305212809396902,0.321896853037863,0.348131
"1766",1766,1974,100,0.312127878829792,0.324175096210241,0.369346
"1767",1767,1974,101,0.335065761993678,0.337979976547947,0.391871
"1768",1768,1974,102,0.361221492229816,0.381301507823613,0.415462
"1769",1769,1974,103,0.352436700840858,0.361516689197608,0.439241
"1770",1770,1974,104,0.38094582804938,0.379187278999217,0.465363
"1771",1771,1974,105,0.422978393176577,0.450867717908903,0.493844
"1772",1772,1974,106,0.406189172881078,0.428110636327504,0.522489
"1773",1773,1974,107,0.449470023931367,0.467059343982421,0.555376
"1774",1774,1974,108,0.471085451899183,0.528253990952955,0.599484
"1775",1775,1974,109,0.669011611009732,0.755549570696721,0.664068
"1776",1776,1974,110,0.794328,1.225969,0.870735
"1777",1777,1975,0,0.0111756730266746,0.0146309928819855,0.023156
"1778",1778,1975,1,0.00191169977508035,0.00218674299658645,0.002734
"1779",1779,1975,2,0.000978748363788654,0.00123219022883404,0.001324
"1780",1780,1975,3,0.000753720402914034,0.00100187574495512,0.000913
"1781",1781,1975,4,0.000656014676053611,0.000890471469243352,0.000842
"1782",1782,1975,5,0.000576543630818627,0.000828387004057588,0.000713
"1783",1783,1975,6,0.000518689429579126,0.000811663000144047,0.000682
"1784",1784,1975,7,0.000488850489005609,0.000824822214510843,0.000654
"1785",1785,1975,8,0.000441908139046732,0.000760630266003784,0.00065
"1786",1786,1975,9,0.000395413011155733,0.000688254862595924,0.000568
"1787",1787,1975,10,0.000359407409445191,0.000641120102392794,0.000508
"1788",1788,1975,11,0.000347509050651946,0.000629308009020278,0.000492
"1789",1789,1975,12,0.000360258575241823,0.000663443261585335,0.000494
"1790",1790,1975,13,0.00040397859421556,0.000746297399424882,0.000538
"1791",1791,1975,14,0.000444368806090496,0.000869189783442714,0.00062
"1792",1792,1975,15,0.000504491879911967,0.0011302004824933,0.000721
"1793",1793,1975,16,0.000556207650341512,0.00162568115319954,0.000933
"1794",1794,1975,17,0.000627081713635794,0.00208397666536218,0.001291
"1795",1795,1975,18,0.000670379998139407,0.00212303479034689,0.001438
"1796",1796,1975,19,0.000708052468390332,0.00224241478628393,0.001329
"1797",1797,1975,20,0.000742796509772621,0.00270557902135486,0.001618
"1798",1798,1975,21,0.000801915084370006,0.00322128982229696,0.001902
"1799",1799,1975,22,0.000817500132903205,0.00330918630487394,0.00206
"1800",1800,1975,23,0.000832361248512609,0.00341910653640681,0.002127
"1801",1801,1975,24,0.000870428751254387,0.00360848814549659,0.002206
"1802",1802,1975,25,0.000858180085860428,0.00356127974017344,0.002249
"1803",1803,1975,26,0.000936970364542355,0.00387247740689447,0.002463
"1804",1804,1975,27,0.000905348349089362,0.00367950638481962,0.002181
"1805",1805,1975,28,0.000954587639574413,0.00367721938382115,0.002542
"1806",1806,1975,29,0.00127645481390102,0.00469179717793106,0.002525
"1807",1807,1975,30,0.00130050474424583,0.00487756491850604,0.002955
"1808",1808,1975,31,0.00155932984220725,0.0054565221899931,0.003039
"1809",1809,1975,32,0.00156655025217987,0.00604417112236911,0.003161
"1810",1810,1975,33,0.00136622608032771,0.00526770277865706,0.003596
"1811",1811,1975,34,0.00167119468198449,0.00614955266156149,0.00364
"1812",1812,1975,35,0.00166879877732989,0.00622496265480382,0.003925
"1813",1813,1975,36,0.00176762233293466,0.00633911483983243,0.004062
"1814",1814,1975,37,0.00186344066607878,0.00646102088732784,0.004015
"1815",1815,1975,38,0.00211031396629821,0.00727656622060651,0.004556
"1816",1816,1975,39,0.00225726094668155,0.0076033808761339,0.00465
"1817",1817,1975,40,0.00253686126271197,0.00852135127157662,0.005246
"1818",1818,1975,41,0.00265896933637172,0.00893197799117881,0.005163
"1819",1819,1975,42,0.00267836120341441,0.00896669537133411,0.005725
"1820",1820,1975,43,0.00314741304457608,0.0101062297497776,0.006149
"1821",1821,1975,44,0.00315675079179759,0.0101830246450514,0.006496
"1822",1822,1975,45,0.00354739771607666,0.0106108470112888,0.006867
"1823",1823,1975,46,0.00367343764802409,0.0110991881573263,0.007032
"1824",1824,1975,47,0.00414208035834562,0.0118448048051791,0.007662
"1825",1825,1975,48,0.00443471387325437,0.0125425193025909,0.007867
"1826",1826,1975,49,0.00505210880029307,0.0141118013856169,0.008412
"1827",1827,1975,50,0.00536374288488587,0.0145329219948118,0.008775
"1828",1828,1975,51,0.00550527615280646,0.0152274101051541,0.009099
"1829",1829,1975,52,0.00599312161182274,0.0164004095739375,0.009108
"1830",1830,1975,53,0.00679397809637694,0.0179983804396986,0.01001
"1831",1831,1975,54,0.00757672225462921,0.019580438055166,0.011357
"1832",1832,1975,55,0.00837173031667114,0.0211269994216131,0.012016
"1833",1833,1975,56,0.00746772740543078,0.0183501511331133,0.012693
"1834",1834,1975,57,0.0104882002695898,0.025580900440477,0.013535
"1835",1835,1975,58,0.0100840800927407,0.0255005476343315,0.014457
"1836",1836,1975,59,0.0111985403428671,0.0281027343219739,0.015762
"1837",1837,1975,60,0.0108848970823603,0.0274193470148357,0.01777
"1838",1838,1975,61,0.0130242575993725,0.0305124125129016,0.017753
"1839",1839,1975,62,0.0130021238889313,0.0319725365056916,0.019404
"1840",1840,1975,63,0.0153193757763669,0.0357386166069747,0.02076
"1841",1841,1975,64,0.0169645050012127,0.037596241058183,0.023352
"1842",1842,1975,65,0.0184406751847821,0.0410672031817214,0.025213
"1843",1843,1975,66,0.020292517983599,0.0441394939669106,0.026237
"1844",1844,1975,67,0.0229072356678123,0.0501055527464779,0.030051
"1845",1845,1975,68,0.0249189119613653,0.0531355270796434,0.033148
"1846",1846,1975,69,0.0285544720986626,0.0583222992841781,0.034953
"1847",1847,1975,70,0.0318758550802333,0.0608648661033495,0.040293
"1848",1848,1975,71,0.0350863747641996,0.0666398104916652,0.042226
"1849",1849,1975,72,0.0383489233112001,0.0705916423065081,0.047247
"1850",1850,1975,73,0.0433242543825677,0.0810824404484292,0.04825
"1851",1851,1975,74,0.0525814908988703,0.0839365054798745,0.057794
"1852",1852,1975,75,0.0598086656114172,0.0918358783851182,0.068719
"1853",1853,1975,76,0.0653339295091647,0.0944160276258047,0.069032
"1854",1854,1975,77,0.0690839703950407,0.110166121690033,0.079615
"1855",1855,1975,78,0.0766358640782391,0.116674582859519,0.086493
"1856",1856,1975,79,0.0856787237175189,0.124226657090581,0.093918
"1857",1857,1975,80,0.0940804978500592,0.128932164662778,0.108141
"1858",1858,1975,81,0.101129068719135,0.136333588325275,0.107247
"1859",1859,1975,82,0.112061189578968,0.147650106969485,0.12612
"1860",1860,1975,83,0.121301721919068,0.159038808200737,0.131538
"1861",1861,1975,84,0.130567076564785,0.169040747968515,0.145142
"1862",1862,1975,85,0.141113582583111,0.180196577622748,0.154716
"1863",1863,1975,86,0.153927084105422,0.191529642429532,0.164576
"1864",1864,1975,87,0.162482643109154,0.204807597886827,0.193912
"1865",1865,1975,88,0.1726690857473,0.216084256898613,0.187589
"1866",1866,1975,89,0.189564366552511,0.224439897115413,0.205291
"1867",1867,1975,90,0.196572629697749,0.23743749107211,0.23595
"1868",1868,1975,91,0.194567141116547,0.240329451837824,0.215857
"1869",1869,1975,92,0.211317698181855,0.252879593474161,0.240751
"1870",1870,1975,93,0.222991233068053,0.262597050661693,0.258514
"1871",1871,1975,94,0.229899277995719,0.268554486082326,0.252549
"1872",1872,1975,95,0.237614126811278,0.265600080032571,0.300957
"1873",1873,1975,96,0.24929293272316,0.264730856189833,0.24773
"1874",1874,1975,97,0.256688163989815,0.263645351187301,0.309286
"1875",1875,1975,98,0.286560068047724,0.284085297893819,0.295696
"1876",1876,1975,99,0.320655235524181,0.332946523858602,0.379817
"1877",1877,1975,100,0.346272900420482,0.352694962564533,0.402727
"1878",1878,1975,101,0.353967131064163,0.351290824738527,0.426485
"1879",1879,1975,102,0.380067325245792,0.362554663087761,0.452039
"1880",1880,1975,103,0.409805958210447,0.404424735200693,0.47895
"1881",1881,1975,104,0.400274280744308,0.378446221552524,0.505646
"1882",1882,1975,105,0.433935125472215,0.392101401770478,0.535989
"1883",1883,1975,106,0.483133619330016,0.466413667768959,0.570742
"1884",1884,1975,107,0.465966524169466,0.437435464360587,0.606521
"1885",1885,1975,108,0.519790934694238,0.479135937967581,0.649792
"1886",1886,1975,109,0.777106996566383,0.738859677680798,0.718078
"1887",1887,1975,110,0.976643,1.169834,1.00849
"1888",1888,1976,0,0.0116940257926059,0.0154171528840536,0.024483
"1889",1889,1976,1,0.00176030560412146,0.00218377153356643,0.002695
"1890",1890,1976,2,0.000959501714489091,0.00124913086315995,0.001271
"1891",1891,1976,3,0.000722432305701195,0.00100345959683272,0.000918
"1892",1892,1976,4,0.000630386010552467,0.000915123718425019,0.000828
"1893",1893,1976,5,0.000563003102537976,0.000853460006795576,0.000717
"1894",1894,1976,6,0.000523894783624938,0.000866273033396722,0.000709
"1895",1895,1976,7,0.000468161378556408,0.000834738255782823,0.00067
"1896",1896,1976,8,0.000446788198030537,0.000793389857575432,0.000638
"1897",1897,1976,9,0.000413542752621122,0.000724108280709819,0.000593
"1898",1898,1976,10,0.000383683507687556,0.000684173447522229,0.000559
"1899",1899,1976,11,0.000363078943301126,0.000596161320052301,0.000503
"1900",1900,1976,12,0.000375404104271264,0.000602280075280815,0.000457
"1901",1901,1976,13,0.00038389270279426,0.000686801657682734,0.000526
"1902",1902,1976,14,0.000431734576359393,0.000848910971629869,0.000552
"1903",1903,1976,15,0.00050830404060121,0.00114316555428925,0.000736
"1904",1904,1976,16,0.000583092523097246,0.00161892567117546,0.00095
"1905",1905,1976,17,0.000617801041890424,0.00206123564636218,0.001279
"1906",1906,1976,18,0.000681337199428679,0.0021453571268735,0.001454
"1907",1907,1976,19,0.000751260833384627,0.00232199559591014,0.001381
"1908",1908,1976,20,0.000771023162580016,0.00279966522590522,0.001658
"1909",1909,1976,21,0.000779925937111748,0.00312745984299587,0.00191
"1910",1910,1976,22,0.000813176500683132,0.00341454213873023,0.00209
"1911",1911,1976,23,0.000808075379724881,0.003465604232461,0.002077
"1912",1912,1976,24,0.000894342917739084,0.00362688108579974,0.002258
"1913",1913,1976,25,0.000968560329453479,0.00377085787535344,0.002352
"1914",1914,1976,26,0.000931270582203582,0.00367953890665322,0.002358
"1915",1915,1976,27,0.00105024160149337,0.00398990072887093,0.002549
"1916",1916,1976,28,0.00107236848451415,0.00387465774738815,0.002313
"1917",1917,1976,29,0.00110181582201663,0.00409097718268655,0.002779
"1918",1918,1976,30,0.0014266368036435,0.00512987105055464,0.002913
"1919",1919,1976,31,0.00142942591037774,0.00514623230773243,0.003023
"1920",1920,1976,32,0.00161278589529284,0.00607410731379761,0.003373
"1921",1921,1976,33,0.00176335792057628,0.00655507516295174,0.003413
"1922",1922,1976,34,0.00158443300387901,0.00576437219773335,0.003947
"1923",1923,1976,35,0.00181189434565822,0.00657824998388915,0.004055
"1924",1924,1976,36,0.00173225202888208,0.00655348220780124,0.004066
"1925",1925,1976,37,0.00186187915605387,0.00677785709664593,0.004305
"1926",1926,1976,38,0.00192813211653848,0.00686656715167924,0.004286
"1927",1927,1976,39,0.0022937611665173,0.00793858713392928,0.004753
"1928",1928,1976,40,0.00247821868847207,0.00819971938708095,0.005298
"1929",1929,1976,41,0.00277509907294725,0.00904589043044422,0.005364
"1930",1930,1976,42,0.00305518750100529,0.00981962496616112,0.005778
"1931",1931,1976,43,0.00293713776646026,0.00992222970813057,0.006304
"1932",1932,1976,44,0.00352287755051991,0.0113301411759344,0.006785
"1933",1933,1976,45,0.00361939167579281,0.0112218415161194,0.007364
"1934",1934,1976,46,0.00398821747252546,0.0114183778793196,0.00749
"1935",1935,1976,47,0.00406754618887203,0.0121362624407112,0.007632
"1936",1936,1976,48,0.00462764974389201,0.0130958112622149,0.008466
"1937",1937,1976,49,0.00500158023169046,0.0140403366435137,0.00872
"1938",1938,1976,50,0.00550921687289257,0.0155293978396202,0.009528
"1939",1939,1976,51,0.00584820939908152,0.0158377789518591,0.009273
"1940",1940,1976,52,0.00614729580489635,0.0169690027807862,0.010195
"1941",1941,1976,53,0.00662447438489494,0.0181336646698168,0.010061
"1942",1942,1976,54,0.00759181209297996,0.0196645416686161,0.011025
"1943",1943,1976,55,0.00840123820457075,0.0211786210465242,0.012488
"1944",1944,1976,56,0.009161329680636,0.0230873971402837,0.012967
"1945",1945,1976,57,0.00819008241237599,0.0199044656094205,0.01393
"1946",1946,1976,58,0.0112740518873851,0.0279493965915344,0.014586
"1947",1947,1976,59,0.0112918920036827,0.0287343543054372,0.015664
"1948",1948,1976,60,0.0121968549374241,0.0299893404129215,0.0181
"1949",1949,1976,61,0.0118097208712385,0.0297490419385418,0.018201
"1950",1950,1976,62,0.0145437913903562,0.0338186226674815,0.020093
"1951",1951,1976,63,0.0143642537231121,0.0345926937243496,0.021151
"1952",1952,1976,64,0.0169376414648072,0.0383185485027834,0.022512
"1953",1953,1976,65,0.018610215813079,0.0404473102893414,0.025471
"1954",1954,1976,66,0.0202917022620063,0.0445612353162559,0.027084
"1955",1955,1976,67,0.0226168451286469,0.0477498425590949,0.028922
"1956",1956,1976,68,0.025546175469826,0.0536004434407645,0.032727
"1957",1957,1976,69,0.0286861284966357,0.0579602314451744,0.036184
"1958",1958,1976,70,0.0312974286675129,0.0623108316220564,0.040038
"1959",1959,1976,71,0.0345557529334658,0.0661631653451559,0.041248
"1960",1960,1976,72,0.0391535528210231,0.0717575501670099,0.04727
"1961",1961,1976,73,0.0422300176920644,0.0754669101055816,0.050893
"1962",1962,1976,74,0.0478229465703478,0.0879279226797432,0.052866
"1963",1963,1976,75,0.0578295472094536,0.0884299168010208,0.063164
"1964",1964,1976,76,0.0667854694552404,0.0977465882599278,0.074376
"1965",1965,1976,77,0.0744180867189348,0.101862847275934,0.076424
"1966",1966,1976,78,0.0766444686962949,0.121807864432343,0.090924
"1967",1967,1976,79,0.0868306263233146,0.125394968604876,0.092124
"1968",1968,1976,80,0.0952759738420153,0.127965485821469,0.10933
"1969",1969,1976,81,0.102411390813704,0.13736038990131,0.109537
"1970",1970,1976,82,0.113825570466598,0.149972015073522,0.125057
"1971",1971,1976,83,0.123312090522296,0.159792556589846,0.136253
"1972",1972,1976,84,0.133594500238051,0.17089842387978,0.147475
"1973",1973,1976,85,0.142015878431679,0.178821426071077,0.155942
"1974",1974,1976,86,0.150812389038596,0.190997538211412,0.169482
"1975",1975,1976,87,0.164044487232635,0.206382836788307,0.172057
"1976",1976,1976,88,0.176699130026034,0.216454506153284,0.213157
"1977",1977,1976,89,0.19365401248215,0.230242507452821,0.200118
"1978",1978,1976,90,0.201621594296113,0.235992683559943,0.242701
"1979",1979,1976,91,0.201977274619052,0.235674971798293,0.221169
"1980",1980,1976,92,0.2160911273746,0.24699234882214,0.24538
"1981",1981,1976,93,0.222074500974117,0.248459208018593,0.255853
"1982",1982,1976,94,0.231545842080382,0.250427345602735,0.261901
"1983",1983,1976,95,0.249691910310013,0.258368162765678,0.260874
"1984",1984,1976,96,0.251354466126832,0.263050411287586,0.329369
"1985",1985,1976,97,0.256472555569272,0.25789625955449,0.243104
"1986",1986,1976,98,0.285704490570923,0.280048020393159,0.329807
"1987",1987,1976,99,0.313871636038652,0.302759717273065,0.358396
"1988",1988,1976,100,0.318424011178447,0.313835232204473,0.374147
"1989",1989,1976,101,0.339062192286296,0.328330806756165,0.390168
"1990",1990,1976,102,0.341561164909086,0.322772548618307,0.405782
"1991",1991,1976,103,0.361585722681468,0.329529242685755,0.421648
"1992",1992,1976,104,0.383434290883911,0.363216950247793,0.437786
"1993",1993,1976,105,0.368874100526474,0.334779202843499,0.453276
"1994",1994,1976,106,0.395976748069291,0.342361525773196,0.469587
"1995",1995,1976,107,0.435066077857596,0.411605598618573,0.490291
"1996",1996,1976,108,0.415112981724627,0.381189902552927,0.51516
"1997",1997,1976,109,0.62977181612447,0.545763020539906,0.544869
"1998",1998,1976,110,0.740799,0.838337,0.758782
"1999",1999,1977,0,0.0113970548218974,0.0152251207663506,0.024049
"2000",2000,1977,1,0.001776987925618,0.00219055149615662,0.002768
"2001",2001,1977,2,0.000910409502025917,0.00121403651465243,0.001204
"2002",2002,1977,3,0.000719459266429813,0.00106286817061619,0.000936
"2003",2003,1977,4,0.000621769007624709,0.000922325373679613,0.000835
"2004",2004,1977,5,0.000587155478828201,0.000878102702160542,0.000726
"2005",2005,1977,6,0.000537073968701009,0.000936481708148724,0.000742
"2006",2006,1977,7,0.000474243293687385,0.00094618542721627,0.000745
"2007",2007,1977,8,0.000439628693508344,0.000843700254718589,0.000665
"2008",2008,1977,9,0.000410083603301366,0.000773058813789899,0.000624
"2009",2009,1977,10,0.000400846731447348,0.000686512166226286,0.000552
"2010",2010,1977,11,0.000428507901733897,0.000667670740315218,0.000548
"2011",2011,1977,12,0.000387778664242317,0.00070122291112472,0.000539
"2012",2012,1977,13,0.000375498561570517,0.000771958020868305,0.000549
"2013",2013,1977,14,0.00044236482915977,0.000913153463642998,0.000608
"2014",2014,1977,15,0.000519392578316428,0.00123398887463846,0.000756
"2015",2015,1977,16,0.00056705902637982,0.00168666772743515,0.001007
"2016",2016,1977,17,0.000631456049018963,0.00205818982316622,0.001296
"2017",2017,1977,18,0.000669050044537299,0.00215760476404143,0.001445
"2018",2018,1977,19,0.000721155589629501,0.00235804663786768,0.001437
"2019",2019,1977,20,0.000741040649452207,0.00279426838856429,0.001648
"2020",2020,1977,21,0.000788295369082422,0.00323540171782399,0.001847
"2021",2021,1977,22,0.000802135672184585,0.00351422284652948,0.002183
"2022",2022,1977,23,0.000824889409650458,0.0037218890648577,0.002239
"2023",2023,1977,24,0.000886565328055969,0.00388785738960888,0.002247
"2024",2024,1977,25,0.00091931796398918,0.00409225374728596,0.002594
"2025",2025,1977,26,0.000948781558262661,0.00414947805617789,0.002509
"2026",2026,1977,27,0.000948253850860009,0.00416447145020053,0.002551
"2027",2027,1977,28,0.00103071553009934,0.00453595831496502,0.002886
"2028",2028,1977,29,0.00110714074445283,0.00446345123229309,0.00248
"2029",2029,1977,30,0.00115328042505331,0.00455620380397597,0.003262
"2030",2030,1977,31,0.00136307346206679,0.00549731845641678,0.002943
"2031",2031,1977,32,0.00148716805030213,0.0056310330639284,0.003316
"2032",2032,1977,33,0.00180783480135297,0.00648439718336977,0.003601
"2033",2033,1977,34,0.00193173189509433,0.00752128837857405,0.003704
"2034",2034,1977,35,0.00170478001366865,0.00647905674152373,0.00458
"2035",2035,1977,36,0.00197845045949821,0.00725559551154943,0.004363
"2036",2036,1977,37,0.00192056604163383,0.00744871105723983,0.004559
"2037",2037,1977,38,0.00204975619848516,0.00778737122025611,0.004891
"2038",2038,1977,39,0.00217350916405734,0.00776898823007828,0.004868
"2039",2039,1977,40,0.00247905949983574,0.00848518476997376,0.005339
"2040",2040,1977,41,0.00268220079909933,0.00879484214644516,0.005386
"2041",2041,1977,42,0.00310052786940298,0.0101624973688387,0.006115
"2042",2042,1977,43,0.00332941453323294,0.0108169165923247,0.006355
"2043",2043,1977,44,0.00341410749408526,0.0110305764224573,0.0069
"2044",2044,1977,45,0.0039798166538727,0.0124258511340824,0.007777
"2045",2045,1977,46,0.00387507537862527,0.012190740736044,0.007842
"2046",2046,1977,47,0.00432675321389509,0.0126703072787337,0.008191
"2047",2047,1977,48,0.00450018714107554,0.0132638573509631,0.008454
"2048",2048,1977,49,0.00514038190389921,0.0143119770430404,0.009178
"2049",2049,1977,50,0.00533775625149835,0.015072497841697,0.009655
"2050",2050,1977,51,0.00589071331825635,0.0168633883389475,0.009854
"2051",2051,1977,52,0.00631554888322932,0.0176791942245226,0.010457
"2052",2052,1977,53,0.0065062086872263,0.0187253037703315,0.01094
"2053",2053,1977,54,0.0071495053068767,0.0202245841267161,0.011
"2054",2054,1977,55,0.00821945165372178,0.0213668700238048,0.012164
"2055",2055,1977,56,0.0089043927873544,0.0230092128354348,0.013281
"2056",2056,1977,57,0.00967616250518788,0.0251585139102815,0.014027
"2057",2057,1977,58,0.00868679827656806,0.0215757426204611,0.014773
"2058",2058,1977,59,0.0126169376171565,0.0313889922489762,0.015801
"2059",2059,1977,60,0.0122150889830003,0.0308615801123722,0.018049
"2060",2060,1977,61,0.0131789052423711,0.0325022116209149,0.0185
"2061",2061,1977,62,0.0130722063256183,0.0327965644390352,0.020442
"2062",2062,1977,63,0.0156132450629172,0.0367058270993662,0.021711
"2063",2063,1977,64,0.0155666283731373,0.037781451063086,0.022677
"2064",2064,1977,65,0.0186306025994658,0.0419252942745825,0.024741
"2065",2065,1977,66,0.0203016089068126,0.0438447478389257,0.027614
"2066",2066,1977,67,0.0222876505884654,0.0489900706595306,0.02946
"2067",2067,1977,68,0.0244006183771204,0.0528765005309544,0.031686
"2068",2068,1977,69,0.0284998923977019,0.0594869537494035,0.035485
"2069",2069,1977,70,0.0314282887568583,0.0621851121571809,0.040996
"2070",2070,1977,71,0.0343645646184288,0.067062591140854,0.041311
"2071",2071,1977,72,0.0391570631654627,0.0724581431835926,0.046986
"2072",2072,1977,73,0.0427318026494525,0.0769893461826928,0.051397
"2073",2073,1977,74,0.0458508307256128,0.0807341657801837,0.054664
"2074",2074,1977,75,0.0519244354490825,0.0952114075818453,0.057064
"2075",2075,1977,76,0.0623318177830775,0.0951035250564097,0.068068
"2076",2076,1977,77,0.0730097083049386,0.107519479113042,0.080948
"2077",2077,1977,78,0.080024491034165,0.11030094255046,0.084144
"2078",2078,1977,79,0.0839030546684939,0.131952696084046,0.095472
"2079",2079,1977,80,0.0945138940315203,0.129111139561179,0.104941
"2080",2080,1977,81,0.10224584156542,0.136490784183203,0.11132
"2081",2081,1977,82,0.112597020104896,0.148285250805287,0.124465
"2082",2082,1977,83,0.122479288116078,0.157763728476076,0.132247
"2083",2083,1977,84,0.130674285761043,0.168529950448076,0.148066
"2084",2084,1977,85,0.140536571859434,0.179162785036127,0.152316
"2085",2085,1977,86,0.150074147563135,0.18858144228504,0.167346
"2086",2086,1977,87,0.15935735145061,0.20278956452733,0.176944
"2087",2087,1977,88,0.173289893006682,0.217532080871353,0.186349
"2088",2088,1977,89,0.1884729816483,0.22698210737546,0.220987
"2089",2089,1977,90,0.197249197109884,0.229617398403336,0.222373
"2090",2090,1977,91,0.200034682107155,0.23724908920342,0.219991
"2091",2091,1977,92,0.213868233812341,0.255998065609788,0.245928
"2092",2092,1977,93,0.222240213920388,0.253874792717171,0.251073
"2093",2093,1977,94,0.231227674300938,0.25290198572028,0.266097
"2094",2094,1977,95,0.244111331935764,0.248157892548454,0.27372
"2095",2095,1977,96,0.255146421641494,0.253291420294373,0.274153
"2096",2096,1977,97,0.252062353225073,0.254433326467103,0.319572
"2097",2097,1977,98,0.269023652952907,0.271979959138467,0.256267
"2098",2098,1977,99,0.297984160623203,0.31468278741531,0.355906
"2099",2099,1977,100,0.317557437692863,0.326772418843216,0.370013
"2100",2100,1977,101,0.319608952752783,0.339227079510051,0.38352
"2101",2101,1977,102,0.337561290250078,0.355341952507443,0.396733
"2102",2102,1977,103,0.337177247189411,0.349770743293877,0.409373
"2103",2103,1977,104,0.354144285159135,0.358178684566667,0.422282
"2104",2104,1977,105,0.371968558218311,0.396637711425896,0.435298
"2105",2105,1977,106,0.354892054682969,0.366449311445584,0.447262
"2106",2106,1977,107,0.379956527484144,0.374298184267828,0.460844
"2107",2107,1977,108,0.415434124734043,0.465906662790698,0.480652
"2108",2108,1977,109,0.533026567848411,0.556151352112676,0.507724
"2109",2109,1977,110,0.618254,0.77669,0.649902
"2110",2110,1978,0,0.0113257553157516,0.0150825566428832,0.023699
"2111",2111,1978,1,0.00188516897852264,0.00226333787409486,0.002916
"2112",2112,1978,2,0.000937709558507281,0.00119768394930158,0.001249
"2113",2113,1978,3,0.000676059430194859,0.00094803314535527,0.000891
"2114",2114,1978,4,0.000557509045899111,0.000840887816500266,0.000746
"2115",2115,1978,5,0.000485103415140604,0.00076995547101712,0.000644
"2116",2116,1978,6,0.000472031459999834,0.000806574958111318,0.000626
"2117",2117,1978,7,0.000441338412094115,0.000821028510749175,0.000658
"2118",2118,1978,8,0.000401065342177612,0.000750515575177827,0.000616
"2119",2119,1978,9,0.000399784650374001,0.000664340948377017,0.000527
"2120",2120,1978,10,0.00038934204960606,0.000647143880205502,0.000542
"2121",2121,1978,11,0.000340754840749758,0.000623883979173638,0.000487
"2122",2122,1978,12,0.000357693516288997,0.000671286193489501,0.000488
"2123",2123,1978,13,0.00039711863953275,0.000773183306164264,0.000532
"2124",2124,1978,14,0.000445978408165984,0.000926105455506834,0.000634
